gsis_id,player,pos,team,adp,adp_rank_pos,board_value,window,seasons_in_window,n_seasons,n_games,n_games_played,n_seasons_partial,share_games_partial,partial_flag,thin_flag,no_nfl_rows,mean,sd,sigma_W,cv,cv_sd,min,p10,p25,median,p75,p90,max,iqr,mad,skew,boom_thresh,bust_thresh,k_boom,k_bust,boom_raw,boom_eb,boom_eb_pop,bust_raw,bust_eb,bust_eb_pop,eb_boom_prior_n,eb_bust_prior_n,eb_degenerate,adv_games,adv_target_share,adv_air_yards_share,adv_adot,adv_adot_nflverse,adv_yac_per_rec,adv_rz_target_share,adv_snap_share,adv_targets_pg,adv_wopr,adv_catch_rate,adv_separation,adv_deep_target_rate,adv_carry_share,adv_touches_pg,adv_ybc_per_att,adv_yac_per_att,adv_box8_rate,adv_ryoe_per_att,adv_gl5_carries_pg,adv_goal_to_go_pg,adv_explosive_run_rate,adv_attempts_pg,adv_epa_per_dropback,adv_cpoe,adv_rush_share_of_ppr,adv_designed_rushes_pg,adv_aggressiveness,adv_sack_rate
00-0034351,Dallas Goedert,TE,PHI,105.3,9,10.353369451689588,season_2020,2020,1,9,11,1,1.0,True,False,False,12.466666666666667,6.767385019340927,6.767385019340927,0.5428383705353684,0.5428383705353684,6.8,6.96,7.3,8.3,18.7,21.220000000000002,24.1,11.399999999999999,2.2239000000000013,0.8729985957389881,11.1,3.4,4.0,0.0,0.4444444444444444,0.49935465547321495,0.37175900676684925,0.0,0.04566107317156771,0.1747448730746046,25.240162242740546,1597.197674418583,True,39.0,0.154228855721393,0.1070257611241217,6.377880184331797,6.317972350230415,5.0236024844720495,0.1566820276497695,0.798592100117325,5.564102564102564,0.3864548388638181,0.7419354838709677,3.1481410735217783,0.0506912442396313,,,,,,,,,,,,,,,,
00-0034351,Dallas Goedert,TE,PHI,105.3,9,10.353369451689588,season_2019,2019,1,14,15,0,0.0,False,False,False,10.335714285714285,5.2354717872570795,5.2354717872570795,0.5065418453462275,0.5065418453462275,2.1,4.65,7.975,10.15,12.25,14.210000000000003,24.1,4.275,3.4841099999999994,1.128074577793714,11.1,3.4,5.0,1.0,0.35714285714285715,0.41236631032749965,0.3407347159056684,0.07142857142857142,0.08536248795806353,0.13687633914899897,5.918226810506421,7.492151836007881,False,39.0,0.154228855721393,0.1070257611241217,6.377880184331797,6.317972350230415,5.0236024844720495,0.1566820276497695,0.798592100117325,5.564102564102564,0.3864548388638181,0.7419354838709677,3.1481410735217783,0.0506912442396313,,,,,,,,,,,,,,,,
00-0034351,Dallas Goedert,TE,PHI,105.3,9,10.353369451689588,season_2018,2018,1,12,15,0,0.0,False,False,False,6.541666666666667,6.4289767789472085,6.4289767789472085,0.9827735203486179,0.9827735203486179,0.0,0.14000000000000012,2.75,4.65,8.3,14.39,20.3,5.550000000000001,3.63237,1.1344200481755928,11.1,3.4,3.0,5.0,0.25,,,0.4166666666666667,,,,,False,39.0,0.154228855721393,0.1070257611241217,6.377880184331797,6.317972350230415,5.0236024844720495,0.1566820276497695,0.798592100117325,5.564102564102564,0.3864548388638181,0.7419354838709677,3.1481410735217783,0.0506912442396313,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,career,2023|2024|2025,3,34,39,1,0.20512820512820512,True,False,False,10.558823529411766,6.909331312076129,6.638388783821062,0.6287053444287356,0.6543656395838116,1.6,3.72,5.75,9.7,12.9,17.15,33.3,7.15,5.782139999999998,1.4740532810371407,11.1,3.4,11.0,2.0,0.3235294117647059,0.35968760241377556,0.2957761515293402,0.058823529411764705,0.0785124552978201,0.11815064406113672,25.809561217012078,31.063196675584045,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,last3,2023|2024|2025,3,34,39,1,0.20512820512820512,True,False,False,10.558823529411766,6.909331312076129,6.638388783821062,0.6287053444287356,0.6543656395838116,1.6,3.72,5.75,9.7,12.9,17.15,33.3,7.15,5.782139999999998,1.4740532810371407,11.1,3.4,11.0,2.0,0.3235294117647059,0.35665942768204545,0.30478505259882027,0.058823529411764705,0.07780693143225009,0.1064335265467069,24.98739355899621,46.512528365594676,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,recent,2025,1,8,8,1,1.0,True,False,False,14.65,9.870446508933336,9.870446508933334,0.6737506149442548,0.673750614944255,4.0,5.33,8.9,11.45,18.7,27.069999999999997,33.3,9.799999999999999,8.080169999999999,1.0615322207928113,11.1,3.4,4.0,0.0,0.5,0.43479276173326425,0.3855535197603459,0.0,0.06768644607318643,0.11388793226171127,26.570118015242304,36.621925098984605,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,season_2025,2025,1,8,8,1,1.0,True,False,False,14.65,9.870446508933336,9.870446508933334,0.6737506149442548,0.673750614944255,4.0,5.33,8.9,11.45,18.7,27.069999999999997,33.3,9.799999999999999,8.080169999999999,1.0615322207928113,11.1,3.4,4.0,0.0,0.5,0.43479276173326425,0.3855535197603459,0.0,0.06768644607318643,0.11388793226171127,26.570118015242304,36.621925098984605,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,season_2024,2024,1,16,17,0,0.0,False,False,False,10.20625,5.892760388816093,5.892760388816093,0.577367827440646,0.577367827440646,3.5,4.0,5.625,8.55,13.275,17.05,24.8,7.65,5.85627,1.0362983543585693,11.1,3.4,6.0,0.0,0.375,0.3779128650949717,0.3372178806998167,0.0,0.05899682395104557,0.051025703979344264,12.768771287002743,22.496752312743098,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0038996,Tucker Kraft,TE,GB,110.6,10,10.059453965152493,season_2023,2023,1,10,14,0,0.0,False,False,False,7.849999999999999,4.259173107019197,4.259173107019197,0.5425698225502162,0.5425698225502162,1.6,2.41,5.425,8.1,10.3,11.29,15.7,4.875000000000001,3.706500000000001,0.2115049192490039,11.1,3.4,1.0,2.0,0.1,0.2718855006403656,0.15329588674011133,0.2,0.15436670409463926,0.18715502755755406,14.646725799723814,10.344924553616577,False,39.0,0.1037037037037037,0.0545115585384041,4.764935064935065,4.746753246753247,9.142477876106192,0.2272727272727272,0.7379182156133829,3.948717948717949,0.2494807323000752,0.7337662337662337,4.40376028093229,0.0519480519480519,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,career,2017|2018|2019|2020|2021|2022|2023|2024|2025,9,123,124,2,0.1532258064516129,True,False,False,13.908130081300813,8.49830835139554,8.317904872175319,0.5980606180379753,0.61103169884939,0.0,4.12,6.8,13.3,20.15,24.5,40.1,13.349999999999998,9.785159999999996,0.649563988765239,11.1,3.4,72.0,10.0,0.5853658536585366,0.5544855921941532,0.5588730634270545,0.08130081300813008,0.08508372929667031,0.0995087665302699,25.809561217012078,31.063196675584045,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,last3,2023|2024|2025,3,41,42,1,0.2619047619047619,True,False,False,14.61951219512195,7.657585112559805,7.786543211426562,0.5326130658466617,0.5237921081330531,0.0,4.9,7.9,14.7,20.6,23.9,27.7,12.700000000000001,9.933419999999998,-0.2188496135688109,11.1,3.4,26.0,3.0,0.6341463414634146,0.5461408321119233,0.5727043307528398,0.07317073170731707,0.08301020333489655,0.11124232655053207,24.98739355899621,46.512528365594676,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,recent,2025,1,11,11,1,1.0,True,False,False,14.681818181818182,8.260244328325667,8.260244328325667,0.5626172607528318,0.5626172607528318,0.0,6.9,9.3,13.8,23.1,24.5,24.7,13.8,10.22994,-0.1892274143682104,11.1,3.4,7.0,1.0,0.6363636363636364,0.4799249520051258,0.4766431421433431,0.09090909090909091,0.08442118873896397,0.13972327885056365,26.570118015242304,36.621925098984605,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2025,2025,1,11,11,1,1.0,True,False,False,14.681818181818182,8.260244328325667,8.260244328325667,0.5626172607528318,0.5626172607528318,0.0,6.9,9.3,13.8,23.1,24.5,24.7,13.8,10.22994,-0.1892274143682104,11.1,3.4,7.0,1.0,0.6363636363636364,0.4799249520051258,0.4766431421433431,0.09090909090909091,0.08442118873896397,0.13972327885056365,26.570118015242304,36.621925098984605,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2024,2024,1,15,15,0,0.0,False,False,False,15.77333333333333,6.864241365497686,6.864241365497685,0.4351801372885262,0.4351801372885263,1.7,6.0200000000000005,12.3,18.6,20.5,22.12,24.8,8.2,5.782140000000003,-0.8170518305120096,11.1,3.4,11.0,1.0,0.7333333333333333,0.5715805218130822,0.5654899707371844,0.06666666666666667,0.08723918518591846,0.10163664504870867,12.768771287002743,22.496752312743098,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2023,2023,1,15,16,0,0.0,False,False,False,13.42,8.289339108586574,8.289339108586574,0.6176854775399832,0.6176854775399832,1.1,4.9,5.95,13.0,20.1,23.5,27.7,14.150000000000002,10.526459999999998,0.20164306050942585,11.1,3.4,8.0,1.0,0.5333333333333333,0.4621450434614726,0.4639027907771321,0.06666666666666667,0.08445789388197025,0.1133810869927159,14.646725799723814,10.344924553616577,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2022,2022,1,15,15,0,0.0,False,False,False,13.366666666666669,8.868134500773515,8.868134500773516,0.6634514589107368,0.6634514589107366,3.1,4.28,6.199999999999999,12.3,20.35,24.94,30.0,14.150000000000002,9.933420000000002,0.5492052612086838,11.1,3.4,8.0,1.0,0.5333333333333333,0.457413849277981,0.42513767856914275,0.06666666666666667,0.10144736547168344,0.13004515819698037,13.563031367628554,17.984809267594354,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2021,2021,1,14,14,0,0.0,False,False,False,14.142857142857142,11.131501680830386,11.131501680830386,0.7870758764223506,0.7870758764223506,2.3,4.22,5.775,12.600000000000001,16.825000000000003,29.900000000000016,39.6,11.050000000000002,10.007550000000002,1.2840063977293388,11.1,3.4,8.0,1.0,0.5714285714285714,0.5442885165199333,0.4798136303250583,0.07142857142857142,0.0730052902094787,0.15648624822661392,35.02125319715135,67674.796363782,True,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2020,2020,1,8,8,1,1.0,True,False,False,15.6375,11.274235799252331,11.274235799252331,0.720974311702787,0.720974311702787,5.9,7.65,9.075000000000001,11.85,16.325,28.759999999999998,40.1,7.249999999999998,4.447799999999998,1.7929841657560022,11.1,3.4,4.0,0.0,0.5,0.514377285381776,0.39751716632667955,0.0,0.04568951893491465,0.17561684267044464,25.240162242740546,1597.197674418583,True,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2019,2019,1,14,14,0,0.0,False,False,False,15.892857142857144,6.65009708265911,6.65009708265911,0.418433074863944,0.418433074863944,3.4,7.28,12.125,17.3,19.65,23.67,26.4,7.524999999999999,5.48562,-0.3286656690636005,11.1,3.4,11.0,0.0,0.7857142857142857,0.7135979439001796,0.6355638098316116,0.0,0.03883387567064226,0.1012719994520966,5.918226810506421,7.492151836007881,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2018,2018,1,16,16,0,0.0,False,False,False,16.16875,8.120814306459668,8.120814306459666,0.5022536872955341,0.5022536872955342,4.2,7.55,11.525,14.2,20.8,27.2,34.0,9.275,7.116479999999999,0.8117873241977757,11.1,3.4,12.0,0.0,0.75,,,0.0,,,,,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0033288,George Kittle,TE,SF,121.0,11,10.059453965152493,season_2017,2017,1,15,15,0,0.0,False,False,False,7.1,5.462207821541972,5.462207821541972,0.7693250452876017,0.7693250452876017,1.8,2.48,3.15,5.5,8.899999999999999,13.68,21.3,5.749999999999998,4.2995399999999995,1.468118295108266,11.1,3.4,3.0,5.0,0.2,,,0.3333333333333333,,,,,False,42.0,0.1649282920469361,0.1644603644292166,8.216205533596836,8.347826086956522,6.272,0.1857707509881423,0.8542770628311885,6.023809523809524,0.4543352704465263,0.7905138339920948,3.4973250506638345,0.0909090909090909,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,career,2018|2019|2020|2021|2022|2023|2024|2025,8,115,121,1,0.08264462809917356,True,False,False,12.26695652173913,7.998911348505555,7.527484695911569,0.6136391437086768,0.6520697562048194,0.0,3.74,6.1,10.7,16.55,23.480000000000004,41.7,10.450000000000001,8.154299999999997,0.9203467136384833,11.1,3.4,54.0,8.0,0.46956521739130436,0.4581560876831482,0.44959099935929786,0.06956521739130435,0.07605113110866162,0.09002401148362232,25.809561217012078,31.063196675584045,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,last3,2023|2024|2025,3,41,44,1,0.22727272727272727,True,False,False,11.065853658536586,6.622937783042264,6.318916271867922,0.5710283604729662,0.5985022021263673,1.4,3.4,4.6,10.4,15.6,18.9,27.1,11.0,7.709519999999999,0.47592758622242215,11.1,3.4,18.0,3.0,0.43902439024390244,0.42490555415163267,0.40612029829281887,0.07317073170731707,0.08301020333489655,0.11124232655053207,24.98739355899621,46.512528365594676,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,recent,2025,1,16,17,0,0.0,False,False,False,8.09375,6.811311058330352,6.811311058330351,0.8415519454307769,0.841551945430777,1.4,2.0,3.6999999999999997,6.5,10.1,16.15,27.1,6.4,4.89258,1.6601405879728481,11.1,3.4,3.0,3.0,0.1875,0.3295935679639955,0.22370775974483403,0.1875,0.11440667584034003,0.1824167953069525,26.570118015242304,36.621925098984605,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2025,2025,1,16,17,0,0.0,False,False,False,8.09375,6.811311058330352,6.811311058330351,0.8415519454307769,0.841551945430777,1.4,2.0,3.6999999999999997,6.5,10.1,16.15,27.1,6.4,4.89258,1.6601405879728481,11.1,3.4,3.0,3.0,0.1875,0.3295935679639955,0.22370775974483403,0.1875,0.11440667584034003,0.1824167953069525,26.570118015242304,36.621925098984605,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2024,2024,1,15,17,0,0.0,False,False,False,12.58666666666667,5.453683770321366,5.4536837703213665,0.4332905537861254,0.43329055378612535,3.4,4.36,9.3,14.6,15.6,18.86,20.1,6.299999999999999,6.226920000000002,-0.4793790648204047,11.1,3.4,9.0,0.0,0.6,0.4995571694173604,0.47995024006108294,0.0,0.06057020885272933,0.05348278841347736,12.768771287002743,22.496752312743098,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2023,2023,1,10,10,1,1.0,True,False,False,13.540000000000001,6.708071423458625,6.708071423458624,0.4954262498861613,0.49542624988616135,4.3,6.19,8.35,13.25,16.625,22.57,25.0,8.275,7.04235,0.3835467034294372,11.1,3.4,6.0,0.0,0.6,0.4747522035293972,0.48510640916959424,0.0,0.056062087887818614,0.09298988023128553,14.646725799723814,10.344924553616577,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2022,2022,1,15,15,0,0.0,False,False,False,12.7,9.034299719877097,9.0342997198771,0.7113621826674882,0.7113621826674881,0.4,3.58,6.199999999999999,10.2,20.95,24.86,28.9,14.75,9.636899999999999,0.552098719144432,11.1,3.4,6.0,1.0,0.4,0.3873932700804009,0.3443888787740057,0.06666666666666667,0.10144736547168344,0.13004515819698037,13.563031367628554,17.984809267594354,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2021,2021,1,17,17,0,0.0,False,False,False,17.711764705882352,9.998305003408152,9.998305003408152,0.5645007806640272,0.5645007806640272,5.0,8.52,10.7,15.9,18.3,31.340000000000003,41.7,7.600000000000001,7.709520000000001,1.1758115182050966,11.1,3.4,12.0,0.0,0.7058823529411765,0.5897917350115982,0.59564072402553,0.0,0.07298728188445099,0.10648297843375483,35.02125319715135,67674.796363782,True,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2020,2020,1,14,14,0,0.0,False,False,False,12.149999999999997,6.879931797515259,6.879931797515259,0.5662495306596923,0.5662495306596923,3.9,4.43,5.45,12.95,17.6,20.67,22.8,12.150000000000002,10.67472,0.17559017981014138,11.1,3.4,8.0,0.0,0.5714285714285714,0.5376630272208884,0.47655221326982417,0.0,0.0455193740061067,0.17051176333689413,25.240162242740546,1597.197674418583,True,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,BAL,138.6,12,10.059453965152493,season_2019,2019,1,15,15,0,0.0,False,False,False,13.813333333333334,8.385264853698223,8.385264853698223,0.6070413745437903,0.6070413745437903,2.4,4.26,6.2,13.9,20.4,25.04,27.3,14.2,11.8608,0.27731746797110446,11.1,3.4,9.0,1.0,0.6,0.5838738535897503,0.5121226681512998,0.06666666666666667,0.08156727580671189,0.1321704959145493,5.918226810506421,7.492151836007881,False,44.0,0.1492537313432835,0.1440932065450184,8.439,8.41,3.404054054054054,0.225,0.6374059476890004,4.545454545454546,0.3791360942472936,0.74,3.2300438689853923,0.065,,,,,,,,,,,,,,,,
